012778d7ece994befe4a11df77385a19,1490.0
2baf13ef91748421527b3133a8f956e7,343.0
9d7959ccded78c1ad8513ba11d4d9035,178.0
53978c7dc071bb81f32b6e93a45fef37,123.0
97e0bbcef6eaefcd1ce40c0936849753,89.0
0f8c4356315f705b12429afdf49b7a4b,76.0
2abba3452bf62cbf0f58d49b79fb1966,69.0
8aa53170fb64fae79cfaa2764254b9fe,69.0
ffc71cd486ddbbfa90c22e21ab7ccaac,58.0
a2c4f33b31c588778cb6d16b18a16bc8,33.0
1b46d5d86dd291b1ddd2b1fba30b5792,28.0
dc203d0452d060514b6d38f8d65ad3be,22.0
0a4f0e4f5048deaa36b8a045a8cce5db,16.0
